,title,year,lifetime_gross,ratingInteger,ratingCount,duration,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
680,A MIDSUMMER NIGHT'S DREAM,1999,16071990,7,18971,6960,1,1,66,135,215,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3378,BEYOND THE MAT,1999,2053648,8,6054,6120,3,2,15,17,77,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3337,BLUE STREAK,1999,68518533,6,52182,5580,0,0,42,38,140,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,GALAXY QUEST,1999,71583916,7,101591,6120,7,14,68,521,578,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
508,TEA WITH MUSSOLINI,1999,14401563,7,8071,7020,3,2,36,22,156,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1414,THE THOMAS CROWN AFFAIR,1999,69305181,7,62476,6780,3,2,80,263,409,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3346,HOUSE ON HAUNTED HILL,1999,40846082,6,39849,5580,1,2,46,152,529,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1354,EYES WIDE SHUT,1999,55691208,7,180619,9540,5,15,192,538,1467,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3347,THE BLAIR WITCH PROJECT,1999,140539099,6,153350,4860,11,17,61,1892,3361,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
348,EXISTENZ,1999,2856712,7,63821,5820,3,7,27,0,505,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3436,HASEENA MAAN JAAYEGI,1999,123719,6,1217,8820,3,0,0,0,5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,NOTTING HILL,1999,116089678,7,153227,7440,12,14,49,1334,579,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
649,THE 13TH WARRIOR,1999,32698899,7,88197,6120,2,1,34,82,538,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,THE STRAIGHT STORY,1999,6203044,8,54261,6720,17,28,75,84,405,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,ARLINGTON ROAD,1999,24756177,7,61848,7020,0,0,45,136,577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
645,THE MUMMY,1999,155385488,7,251786,7500,4,18,84,840,953,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,THE ASTRONAUT'S WIFE,1999,10672566,5,38817,6540,0,0,42,52,247,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3336,AMERICAN MOVIE,1999,1165795,8,12139,6420,3,3,7,7,138,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,LIFE,1999,63886029,7,28073,6480,1,5,77,0,116,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,AMERICAN BEAUTY,1999,130096601,9,602828,7320,91,74,88,2285,2648,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,TOPSY-TURVY,1999,6208548,7,8738,9600,12,22,14,150,194,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,BOYS DON'T CRY,1999,11540607,8,63699,7080,47,27,19,509,423,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,ROSETTA,1999,266665,8,6723,5700,9,5,15,60,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,FOR LOVE OF THE GAME,1999,35188640,7,22056,8220,0,0,100,33,218,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1373,WILD WILD WEST,1999,113804681,5,108923,6360,10,11,111,302,637,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
387,STIR OF ECHOES,1999,21142914,7,53413,5940,3,1,38,111,364,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3368,DEUCE BIGALOW: MALE GIGOLO,1999,65538755,6,50197,5280,0,0,40,71,199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,DIL KYA KARE,1999,284856,5,598,9480,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
796,THE CIDER HOUSE RULES,1999,57545092,7,67891,7560,7,28,54,492,420,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1408,ANY GIVEN SUNDAY,1999,75530832,7,85002,9720,3,8,59,247,450,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1378,ANALYZE THIS,1999,106885658,7,104463,6180,4,5,83,209,332,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,SNOW FALLING ON CEDARS,1999,14417593,7,11392,7620,5,8,36,40,191,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1407,END OF DAYS,1999,66889043,6,73851,7260,1,6,91,265,516,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
93,THE SIXTH SENSE,1999,293506292,8,516468,6420,32,37,50,1500,2019,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
333,STAR WARS: EPISODE I - THE PHANTOM MENACE,1999,474544677,7,379493,8160,12,52,228,1928,3443,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,MICKEY BLUE EYES,1999,33864342,6,26696,6120,0,0,72,19,113,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1385,ELECTION,1999,14902041,7,62886,6180,22,18,34,381,429,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,THE BONE COLLECTOR,1999,66518655,7,92801,7080,0,0,47,101,386,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375,THE HURRICANE,1999,50699241,8,61075,8760,7,15,49,74,252,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1393,200 CIGARETTES,1999,6852450,6,11951,6060,0,0,47,0,179,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1404,THE WORLD IS NOT ENOUGH,1999,126943684,6,126125,7680,6,9,137,416,656,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,EDTV,1999,22431897,6,31737,7320,1,1,89,42,192,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,THE CREW,2000,13023075,6,3622,5280,0,0,26,4,45,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,HIGHLANDER: ENDGAME,2000,12811858,5,13932,5220,0,0,28,39,352,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3340,MISSION TO MARS,2000,60883407,6,52891,6840,0,0,94,79,936,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3339,BOILER ROOM,2000,16970581,7,35977,7200,1,7,66,152,238,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3344,SNOW DAY,2000,60020107,5,7746,5340,0,0,64,40,82,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,HEY RAM,2000,274675,8,5454,11160,5,7,2,24,46,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,LITTLE NICKY,2000,39464775,5,65565,5400,0,0,135,20,235,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,REQUIEM FOR A DREAM,2000,3635482,8,413539,6120,27,36,134,918,1842,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,FREQUENCY,2000,45010278,7,67402,7080,2,6,35,53,494,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,PSYCHO BEACH PARTY,2000,268117,6,4162,5700,3,1,5,23,91,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3374,MISS CONGENIALITY,2000,106807667,6,105380,6540,7,5,56,294,360,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,HOW THE GRINCH STOLE CHRISTMAS,2000,260044825,6,104190,6240,16,29,79,582,462,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,DUETS,2000,4739023,6,7421,6720,0,0,32,112,119,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3384,TIMECODE,2000,1057750,6,5474,5820,0,0,17,27,141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,WAKING THE DEAD,2000,270745,7,5441,6300,0,0,12,62,103,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3329,AUTUMN IN NEW YORK,2000,37761915,5,17387,6180,0,0,36,25,177,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,UNBREAKABLE,2000,95011339,7,200439,6360,2,10,52,441,1297,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3328,WHIPPED,2000,4159986,4,3552,4920,0,0,24,0,80,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
472,U-571,2000,77122415,7,56209,6960,2,9,62,104,590,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,CAST AWAY,2000,233632142,8,284096,8580,15,21,70,605,1002,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,SCARY MOVIE,2000,157019771,6,152224,5280,7,5,30,1232,879,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,NURSE BETTY,2000,25170054,6,28188,6600,5,13,32,80,261,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,HAMLET,2000,1577287,6,7294,6720,1,2,20,2,164,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3316,HOLLOW MAN,2000,73209340,6,88613,6720,7,9,152,140,611,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3309,PASSION OF MIND,2000,769272,6,2477,6300,0,0,12,2,38,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3338,ALMOST FAMOUS,2000,32534850,8,171052,7320,51,80,36,1090,784,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1465,102 DALMATIANS,2000,66957026,5,20910,6000,1,2,46,8,72,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,THE PATRIOT,2000,113330342,7,162795,9900,8,17,228,259,1129,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1423,CHARLIE'S ANGELS,2000,125305545,6,122086,5880,12,26,190,1431,636,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,SHADOW OF THE VAMPIRE,2000,8293784,7,30520,5520,18,15,45,102,333,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,JOSH,2000,426318,6,4684,9720,2,17,0,0,10,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3333,QUILLS,2000,7065332,7,39696,7440,19,34,37,86,307,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,SNATCH,2000,30328156,8,432193,6240,4,5,132,902,696,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,THOMAS AND THE MAGIC RAILROAD,2000,15933506,3,2412,5100,0,0,41,11,116,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,GLADIATOR,2000,187705427,9,661296,9300,51,80,197,2447,2277,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,WHERE THE HEART IS,2000,33772838,7,23975,7200,1,2,31,20,232,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3355,THE REPLACEMENTS,2000,44737059,7,40468,7080,0,0,65,44,253,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3354,VATEL,2000,51080,7,5500,6180,2,2,15,11,44,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3353,THE WHOLE NINE YARDS,2000,57262492,7,78290,5880,0,0,86,179,313,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,REFUGEE,2000,590000,6,1228,12420,11,10,4,74,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3350,BOUNCE,2000,36805288,6,15376,6360,2,2,30,59,159,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3349,SPACE COWBOYS,2000,90464773,6,50897,7800,4,6,110,173,320,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1451,ERIN BROCKOVICH,2000,125595205,7,108383,7860,34,43,164,607,474,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,BEDAZZLED,2000,37886980,6,68999,5580,1,3,82,97,245,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1452,FINAL DESTINATION,2000,53331147,7,141163,5880,3,3,65,1679,656,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3415,BILLY ELLIOT,2000,21995263,8,82768,6600,55,56,52,818,421,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1485,THE TAO OF STEVE,2000,4342203,7,6281,5220,1,1,5,18,87,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3377,READY TO RUMBLE,2000,12394327,5,10747,6420,0,0,61,23,95,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1392,SUPERNOVA,2000,14230455,5,12399,5400,0,0,59,19,264,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1435,KEEPING THE FAITH,2000,37047880,7,40252,7680,2,5,30,65,254,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1469,BAMBOOZLED,2000,2274979,6,7807,8100,1,9,34,42,183,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1478,PROOF OF LIFE,2000,32598931,6,44011,8100,0,0,25,88,263,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
453,PITCH BLACK,2000,39240659,7,158717,6540,2,4,62,1129,793,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1473,THE FAMILY MAN,2000,75793305,7,72900,7500,4,6,33,75,307,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,PANIC,2000,779137,7,6614,5280,0,0,6,33,117,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,THE LEGEND OF BAGGER VANCE,2000,30919168,7,38354,7560,2,10,51,49,255,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1468,MOHABBATEIN,2000,1070000,7,10754,12960,11,22,9,105,50,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1450,SAVING GRACE,2000,12178602,7,13221,5580,3,8,27,142,120,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,SCREWED,2000,7027345,6,6399,4680,0,0,22,5,66,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,SMALL TIME CROOKS,2000,17266359,7,26124,5640,1,3,27,37,184,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,WHAT PLANET ARE YOU FROM?,2000,6291602,6,7342,6300,0,0,26,0,87,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1486,THE FILTH AND THE FURY,2000,612192,8,4187,6480,3,0,22,20,62,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,THE CELL,2000,61334059,6,68902,6420,4,18,143,727,662,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3406,MICHAEL JORDAN TO THE MAX,2000,18650521,7,1493,2760,0,0,5,8,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1500,YI YI,2000,1136776,8,10374,10380,14,11,21,26,88,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1406,THIRTEEN DAYS,2000,34592089,7,39325,8700,3,7,64,111,311,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1439,THE PERFECT STORM,2000,182618434,6,113211,7800,4,19,166,324,764,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425,KHILADI 420,2000,26731,5,503,9420,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,THE BEACH,2000,39785027,7,131875,7140,0,0,90,382,538,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3264,DINOSAUR,2000,137748063,6,30562,4920,4,19,64,38,234,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,THE WATCHER,2000,28946615,5,19705,5820,0,0,25,30,176,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1432,ROMEO MUST DIE,2000,55973336,6,48489,6900,1,7,87,106,350,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3414,BAISE-MOI,2000,420224,5,13051,4620,0,0,6,23,232,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
681,WHAT WOMEN WANT,2000,182811707,6,127298,7620,5,7,105,252,389,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3389,THE EYES OF TAMMY FAYE,2000,1029591,7,1260,4740,3,5,11,16,32,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,THE 6TH DAY,2000,34604280,6,84064,7380,0,0,37,80,277,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3298,ALL THE PRETTY HORSES,2000,15540353,6,10262,6960,2,12,50,138,181,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3294,HIGH FIDELITY,2000,27287137,8,121319,6780,4,19,78,751,584,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
734,POLLOCK,2000,8598593,7,19925,7920,3,5,13,129,144,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,BOSSA NOVA,2000,1823297,7,1475,5700,0,0,8,40,28,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1375,X-MEN,2000,157299717,7,309511,6240,11,23,81,8689,1359,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1361,MISSION: IMPOSSIBLE II,2000,215409889,6,176703,7380,10,17,194,308,1377,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
732,BEFORE NIGHT FALLS,2000,4242892,7,18225,7980,16,15,42,104,130,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,SCREAM 3,2000,89143175,6,78427,6960,5,5,72,471,721,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
581,CHOCOLAT,2000,71509363,7,121621,7260,8,29,57,302,488,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
566,PAY IT FORWARD,2000,33519628,7,79618,7380,1,3,30,86,648,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,MEN OF HONOR,2000,48818921,7,73594,7740,0,0,205,127,215,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,REMEMBER THE TITANS,2000,115654751,8,126084,6780,8,17,31,289,379,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3367,BRING IT ON,2000,68379000,6,58515,5880,2,7,48,1065,375,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3345,WONDER BOYS,2000,19393557,7,50459,6420,22,34,42,195,329,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,THE ROAD TO EL DORADO,2000,50863742,7,37219,5340,1,12,59,28,130,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411,FIZA,2000,596591,6,2136,10200,4,18,2,26,20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
609,THE EMPEROR'S NEW GROOVE,2000,89302687,7,89360,4680,7,24,71,47,280,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,TRAFFIC,2000,124115725,8,149657,8820,73,57,112,1203,846,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288,ROAD TRIP,2000,68540777,7,107561,5580,2,9,78,506,297,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,THE CONTENDER,2000,17872723,7,18615,7560,1,19,108,163,359,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3382,LUCKY NUMBERS,2000,10042516,5,7750,6300,1,1,27,26,65,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,TITAN A.E.,2000,22753426,7,45723,5640,1,6,92,48,360,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,BOYS AND GIRLS,2000,21799652,5,11833,5640,0,0,25,220,129,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198,BEST IN SHOW,2000,18715392,8,39785,5400,13,10,33,566,332,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,COYOTE UGLY,2000,60786269,6,76827,6000,4,4,55,222,374,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3376,LOSER,2000,15618626,5,20672,5880,0,0,138,52,155,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1501,HADH KAR DI AAPNE,2000,42914,5,698,8040,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,WHAT LIES BENEATH,2000,155464351,7,83684,7800,4,5,202,197,669,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3373,MEET THE PARENTS,2000,166244045,7,212837,6480,7,14,43,1301,496,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3380,DRACULA 2000,2000,33022767,5,24187,5940,0,0,37,172,354,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
328,AMERICAN PSYCHO,2000,15070285,8,262553,6120,4,7,47,1572,1007,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,TIGERLAND,2000,139692,7,29876,6060,3,3,86,96,150,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3381,THE GIFT,2000,12008642,7,44445,6720,0,0,52,172,321,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3379,THE CLAIM,2000,669258,7,4957,7200,3,8,28,34,87,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
